time in ms,channel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
24986,1363671,3466929,3278014,3389380,2122707,2491808,2611005,2237113
25108,1369755,3468501,3278907,3389644,2128285,2494316,2609846,2239047
25231,1362990,3469966,3281063,3390991,2133416,2497015,2606456,2238500
25357,1359507,3471341,3281912,3392218,2138233,2500810,2602528,2241025
25482,1359331,3472788,3282127,3391795,2141563,2505341,2605173,2242749
25613,1363685,3472561,3280276,3392600,2138514,2507072,2606677,2237362
25740,1354945,3470966,3276201,3392155,2137274,2510201,2610101,2235310
25868,1354548,3471119,3272155,3392844,2134234,2514822,2612265,2241889
25991,1353176,3473561,3270250,3394076,2129273,2516221,2612004,2247722
26266,1356100,3475379,3272655,3401864,2127105,2522062,2616979,2265634
26450,1356495,3470265,3270626,3400325,2125276,2519701,2615437,2267515
26578,1360937,3468235,3271942,3397232,2122517,2519679,2619125,2266241
26701,1358273,3468253,3274588,3394903,2124363,2520253,2615784,2262138
26838,1360202,3469053,3279570,3394298,2125416,2521135,2612570,2260406
26962,1360222,3470300,3281902,3396408,2123794,2521263,2615095,2263978
27088,1358404,3470670,3280835,3399188,2119644,2522357,2615777,2272516
27218,1357822,3468797,3281217,3401235,2122897,2523267,2617152,2282694
27346,1356577,3470439,3281450,3401245,2124638,2525363,2619813,2293740
27471,1352178,3472548,3281744,3403818,2122167,2527028,2624614,2307018
27600,1354344,3472922,3283683,3405182,2118734,2525232,2622062,2306345
27728,1356112,3471929,3285493,3406483,2116681,2522997,2614989,2293021
27861,1358181,3470135,3284840,3406041,2113444,2519873,2613297,2277117
27991,1360684,3470713,3285117,3406717,2110939,2515065,2612442,2268396
28175,1351695,3473422,3284194,3407084,2107815,2507501,2606713,2262773
28453,1360785,3483800,3301042,3410704,2107762,2507764,2604418,2252579
28587,1364939,3479241,3301950,3411058,2104949,2504207,2600811,2245376
28715,1364222,3478789,3301585,3413354,2103397,2505069,2602629,2243532
28851,1367233,3478477,3301042,3414883,2101480,2509312,2603525,2247038
28984,1369941,3477160,3299597,3413140,2102471,2515012,2598884,2247361
29117,1370405,3478207,3297681,3412430,2102810,2517907,2597172,2251321
29249,1369630,3479547,3294142,3413022,2103353,2518259,2596160,2255048
29381,1371460,3482513,3292567,3415558,2104220,2521168,2593229,2255457
29512,1370353,3485800,3292271,3416948,2105069,2524821,2589930,2257421
29651,1371205,3485976,3292042,3416049,2105750,2530050,2589813,2257172
29785,1371729,3485672,3293487,3414901,2104576,2534858,2591327,2249392
29920,1372082,3486844,3294122,3415602,2103591,2541058,2593753,2246491
30108,1365945,3487761,3291507,3411706,2097846,2544282,2593314,2240827
30246,1368752,3489049,3289440,3414397,2095767,2543287,2591602,2239004
30381,1367433,3489818,3288896,3417417,2094794,2542137,2590365,2235363
30663,1364745,3492666,3292175,3414831,2098374,2549794,2588714,2227858
30797,1368076,3491431,3288389,3408365,2096440,2555807,2584173,2229555
30935,1366313,3493179,3288762,3407199,2097032,2563985,2583096,2231290
31109,1369878,3489693,3286311,3404033,2094702,2568799,2582774,2229292
31227,1375774,3489838,3287275,3400381,2096913,2573149,2583103,2226320
31347,1379948,3488410,3286234,3397180,2096172,2575036,2583320,2223807
31462,1375514,3486500,3283415,3396322,2094960,2574870,2582945,2220799
31579,1379442,3485426,3281859,3398804,2095619,2575253,2582092,2214992
31695,1375963,3482937,3280780,3403193,2096854,2575427,2583096,2210804
31812,1375852,3482030,3281340,3408454,2097543,2571724,2583686,2207960
31986,1362583,3480917,3281459,3420381,2100001,2567707,2584212,2208258
32102,1368456,3483203,3281515,3415761,2101557,2565630,2584449,2219650
32220,1371539,3483602,3279736,3406996,2098713,2562315,2586077,2232362
32338,1370587,3485919,3279143,3400525,2097679,2560042,2586597,2237185
32457,1371009,3486367,3277721,3396281,2097913,2557949,2587857,2233491
32727,1360732,3486209,3278793,3399462,2106610,2561402,2593651,2242788
32846,1367448,3482212,3277082,3395338,2105569,2560415,2593174,2238509
32964,1367075,3482654,3278834,3394482,2104520,2561066,2591616,2238504
33089,1364016,3481288,3279488,3395799,2102494,2559452,2593103,2247047
33212,1362708,3479302,3277962,3394371,2102435,2558726,2594071,2252625
33337,1361159,3478134,3277565,3394483,2103360,2557783,2595648,2251563
33460,1358270,3478105,3276732,3393612,2102476,2559437,2595791,2266565
33586,1357205,3480167,3276171,3393106,2103411,2561438,2596425,2279222
33768,1356815,3480792,3276826,3385379,2103482,2565525,2594359,2273672
33890,1362372,3484579,3281649,3384599,2103582,2568731,2595035,2277612
34014,1358212,3485411,3283750,3383614,2107387,2572006,2598433,2270279
34132,1359051,3485614,3287281,3384253,2112146,2574590,2600936,2257708
34259,1357600,3483046,3287957,3383929,2116071,2575444,2604286,2244984
34381,1365938,3481412,3286531,3388090,2116880,2576823,2607652,2234329
34504,1363921,3479746,3286842,3401042,2114796,2580908,2611009,2230348
34774,1360159,3481875,3289300,3407022,2116577,2592824,2615268,2231887
34897,1362765,3482547,3284743,3403191,2112888,2592546,2619332,2231778
35023,1362306,3483847,3284190,3401453,2112444,2593841,2622418,2240241
35154,1364668,3481400,3282779,3399780,2109014,2595921,2623321,2237432
35283,1365926,3480759,3282311,3399080,2105155,2596257,2623777,2232587
35411,1365160,3477914,3281203,3396069,2104048,2597612,2622197,2236538
35590,1360834,3474370,3280591,3394370,2108197,2599725,2612772,2254022
35716,1363681,3475143,3281163,3395767,2116885,2602770,2609335,2256441
35851,1362612,3473793,3278997,3393481,2121877,2605937,2607095,2255335
35977,1363745,3473153,3278590,3389334,2121434,2609388,2606536,2259732
36105,1366779,3472250,3277254,3388967,2121670,2610387,2609390,2264934
36232,1367949,3471669,3275798,3392879,2122655,2611348,2608505,2266887
36361,1369852,3469732,3275307,3395722,2127543,2614972,2609657,2272979
36492,1368629,3467339,3274535,3394719,2125608,2618233,2614039,2273493
36621,1367011,3467811,3275451,3391782,2127215,2618448,2617672,2267653
36902,1361469,3473087,3278855,3388997,2134340,2620593,2629577,2262149
37034,1362303,3469270,3275247,3386362,2123364,2619700,2630040,2257383
37167,1362020,3467765,3279391,3388244,2116446,2621916,2630441,2255206
37303,1363192,3469610,3282314,3387946,2116085,2622997,2630453,2255744
37493,1361977,3466915,3282129,3384096,2118049,2622066,2647876,2255594
37626,1364690,3466055,3286598,3392912,2118761,2622049,2652639,2255269
37755,1364476,3472714,3288457,3397867,2121017,2621458,2646442,2255913
37889,1362758,3482269,3288168,3399124,2120569,2619581,2639975,2255719
38023,1362635,3483582,3287825,3399972,2118086,2620168,2638881,2257208
38155,1363295,3483522,3289261,3403623,2117563,2622103,2636522,2259352
38289,1361868,3486130,3290790,3405392,2117225,2621442,2633511,2259623
38422,1360182,3489595,3288870,3407081,2117071,2620099,2635782,2264380
38558,1356878,3487048,3288827,3407601,2115842,2616564,2639118,2271057
38691,1359727,3485226,3290289,3408351,2116408,2609410,2644948,2277099
38826,1356401,3484923,3290188,3410615,2120363,2603820,2644237,2275665
39108,1352304,3489203,3285651,3413933,2130291,2599346,2639989,2266613
39281,1358793,3484076,3283590,3412445,2125815,2589935,2635008,2254670
39449,1352700,3477704,3286423,3411282,2130440,2584515,2632265,2255106
39564,1361561,3472524,3288969,3404358,2136059,2583001,2631882,2261336
39680,1362975,3468358,3290497,3397449,2137020,2583196,2636646,2269708
39798,1366561,3467344,3292334,3394062,2136479,2585005,2637300,2268632
39913,1363203,3464891,3291756,3391356,2139849,2586131,2637014,2260582
40032,1366905,3464648,3292646,3390931,2141420,2589852,2641823,2252614
40150,1366406,3464712,3294180,3390333,2141506,2592365,2644207,2249190
40273,1360121,3465058,3295533,3392239,2146348,2594797,2647781,2257718
40392,1367447,3468715,3296807,3393276,2146519,2596040,2651314,2274200
40512,1371536,3470785,3300218,3393404,2142978,2594441,2650398,2287169
40632,1372636,3471708,3303944,3394374,2141766,2592363,2648270,2294642
40751,1377616,3473135,3306723,3397907,2140739,2587899,2650009,2303481
40873,1383999,3473703,3306275,3400789,2139216,2584371,2648641,2307707
41198,1370885,3475503,3305369,3407615,2141784,2596369,2654884,2303114
41318,1375656,3472091,3299477,3405730,2136426,2595870,2654624,2292377
41438,1376911,3472834,3296829,3406230,2134847,2599523,2654045,2282350
41564,1372770,3474851,3295919,3407522,2133559,2602493,2653241,2272236
41683,1377091,3476937,3296806,3409763,2134598,2602659,2651916,2268206
41805,1379837,3481559,3298683,3410463,2137318,2601141,2651031,2270433
41924,1380483,3487141,3303283,3413297,2142960,2602659,2650531,2275309
42045,1382000,3487334,3305163,3415358,2142847,2605447,2651276,2287200
42170,1374898,3485172,3305335,3419542,2142891,2607720,2650923,2303538
42296,1371613,3483766,3307010,3422981,2141356,2607233,2646582,2320660
42419,1371702,3483973,3308855,3424740,2137418,2607614,2646714,2333118
42541,1376359,3485752,3310312,3423255,2131791,2605407,2646800,2334525
42665,1372141,3488804,3310561,3421725,2126728,2603617,2655928,2324091
42843,1368598,3496099,3310126,3419052,2120359,2595523,2660869,2304170
42971,1371478,3503019,3311666,3420495,2123056,2593334,2662413,2296521
43242,1370329,3507287,3317505,3425434,2126415,2590698,2663743,2293660
43366,1372145,3504228,3312983,3422047,2122229,2580867,2653490,2288907
43491,1370829,3502452,3311657,3422389,2125730,2570121,2645656,2287026
43617,1370422,3500331,3311877,3427468,2126939,2564101,2637521,2285107
43743,1371546,3500648,3312616,3430210,2124686,2561886,2636310,2288597
43870,1376793,3501346,3312540,3429848,2121330,2556584,2635283,2293518
43996,1379940,3502593,3312931,3429285,2119089,2551161,2630618,2298358
44123,1382547,3503475,3312342,3430164,2118475,2547013,2631314,2296967
44247,1379515,3502363,3310358,3429909,2115255,2543474,2632392,2292698
44376,1379987,3499075,3308233,3428024,2114284,2541517,2628169,2285978
44509,1375751,3496376,3307176,3427834,2115132,2541170,2621657,2282312
44699,1370013,3495372,3307317,3423312,2116533,2539866,2617541,2272382
44825,1369371,3494913,3306740,3418869,2120510,2537621,2614983,2263654
44950,1368455,3491458,3305505,3416169,2125708,2536118,2610378,2259604
45083,1367624,3487825,3303799,3415423,2133776,2533170,2607188,2258492
45365,1363763,3489364,3311068,3413326,2142474,2527305,2606795,2253519
45494,1368921,3486442,3308680,3411085,2135151,2519770,2604974,2249030
45628,1367202,3485582,3308064,3417835,2133922,2513447,2606413,2254678
45768,1369157,3485262,3306038,3421188,2133040,2506539,2604633,2267810
45901,1369661,3486703,3305404,3421933,2135374,2504507,2597953,2274776
46034,1369226,3486560,3304037,3423515,2132408,2507833,2594258,2276669
46165,1369527,3488603,3305222,3423945,2136348,2510078,2595763,2274606
46301,1367080,3488864,3303210,3420253,2138274,2511130,2604130,2275243
46433,1370378,3490055,3301708,3419001,2136278,2512388,2608266,2278909
46619,1368587,3487062,3298373,3413390,2131762,2512775,2608410,2274289
46752,1378768,3487103,3298454,3415099,2132433,2513363,2607755,2264102
46884,1382755,3486665,3297401,3417361,2133719,2512498,2605883,2258279
47016,1382782,3485560,3296222,3415402,2129639,2511507,2602469,2261238
47153,1378035,3485515,3295823,3417029,2126089,2511588,2599726,2262852
47285,1377584,3486085,3296630,3418451,2126483,2512946,2598707,2269627
47599,1374811,3492537,3300605,3433649,2128475,2508187,2601189,2287557
47712,1377865,3489998,3298266,3438312,2127888,2502995,2601261,2297943
47829,1381510,3489189,3296781,3442739,2131746,2500690,2605360,2306627
47949,1383502,3491300,3296556,3446135,2134029,2498003,2605792,2305806
48066,1377962,3493701,3295959,3448081,2135524,2497767,2606927,2302279
48185,1380267,3496172,3296023,3445843,2133603,2498019,2608520,2302069
48300,1374160,3498945,3296491,3440243,2132572,2498314,2607426,2306078
48476,1362074,3498648,3296728,3440945,2127438,2496387,2606594,2315653
48589,1365942,3499151,3299648,3447988,2125687,2495243,2608772,2304256
48710,1371511,3499082,3302747,3451159,2124969,2492423,2610491,2288378
48829,1368279,3498943,3307408,3450320,2122366,2488632,2611280,2284275
48950,1370808,3496571,3309273,3450252,2119145,2482512,2612979,2286785
49070,1368905,3495521,3310554,3450419,2116206,2478182,2620640,2289753
49193,1360724,3496038,3309924,3454771,2110970,2474413,2620361,2281244
49313,1364471,3498855,3308782,3459072,2109182,2478700,2620456,2269822
49582,1361643,3507630,3307677,3450549,2109783,2492658,2626193,2267029
49703,1373965,3508098,3304258,3442929,2114967,2492751,2620069,2260846
49824,1375952,3512028,3304617,3434808,2120383,2493050,2614526,2250284
49949,1370868,3514102,3304858,3426523,2123650,2492755,2609382,2240829
50072,1372900,3515657,3303833,3420983,2120735,2491989,2604324,2233107
50248,1365010,3515017,3304041,3420460,2116911,2489664,2602872,2231813
50373,1370370,3513424,3304538,3421274,2116096,2489638,2603367,2239529
50495,1378903,3510033,3304042,3418289,2113431,2494378,2603461,2251480
50619,1377951,3506587,3301223,3413273,2108784,2498707,2607722,2255495
50744,1379000,3506575,3299804,3412188,2107937,2501479,2612985,2257303
50865,1382023,3507905,3297376,3408516,2108810,2498906,2617084,2260901
50987,1381795,3508942,3294441,3402589,2109256,2496236,2613894,2259369
51112,1373052,3507736,3292941,3396790,2110273,2497283,2609450,2252066
51240,1368891,3505427,3293620,3393643,2109703,2499773,2605566,2244616
51364,1367894,3502947,3294509,3395595,2111074,2504673,2604110,2248666
51641,1363043,3495828,3298664,3405161,2118125,2514720,2605808,2258757
51767,1365351,3490168,3295708,3401915,2119019,2513560,2605603,2258510
51897,1365104,3488030,3293200,3397583,2121075,2511636,2608940,2259542
52083,1358945,3488205,3286901,3394351,2128205,2506639,2608359,2254234
52210,1368296,3489842,3285362,3397308,2139446,2503084,2604427,2248147
52342,1370704,3487999,3283183,3403197,2147242,2497998,2601746,2242006
52469,1371552,3486513,3282952,3409792,2144378,2495283,2605784,2238582
52598,1373607,3484533,3281112,3413508,2136872,2492812,2616308,2236101
52725,1369520,3484182,3280963,3415490,2135213,2490967,2620162,2234265
52851,1366930,3483909,3285021,3415788,2133074,2489324,2618576,2238477
52979,1365727,3482032,3290842,3414192,2128381,2490893,2615607,2242579
53109,1367772,3482699,3296403,3414128,2123994,2492504,2619522,2244717
53236,1365575,3484234,3298479,3414166,2122047,2494673,2629802,2247429
53372,1364751,3485438,3297950,3414415,2120214,2494478,2631715,2242796
53504,1364762,3486337,3296691,3414660,2117334,2490471,2629041,2244368
53782,1363942,3495800,3299372,3420520,2122878,2483203,2627621,2268744
53970,1364593,3494817,3295166,3421182,2118603,2474794,2613009,2263697
54102,1373406,3496954,3297563,3428426,2118934,2472085,2607932,2252539
54234,1374119,3496623,3300566,3428310,2120165,2471261,2605081,2255045
54368,1373205,3496338,3306208,3425624,2128402,2470252,2602365,2261259
54501,1373935,3496686,3312334,3423848,2134550,2466472,2602567,2273011
54631,1375113,3497166,3316116,3429977,2140054,2461792,2604110,2293169
54765,1372822,3496419,3314571,3430789,2139039,2460041,2606539,2306869
54903,1371997,3497901,3312535,3424288,2133386,2461610,2603121,2304177
55036,1370578,3499559,3309478,3417210,2127524,2464058,2603659,2301330
55167,1370109,3499888,3306076,3412860,2124944,2462719,2609686,2295596
55303,1365188,3499532,3303688,3411775,2129762,2459425,2620161,2286445
55438,1363441,3498629,3302379,3415005,2132141,2457259,2626896,2285155
55612,1369435,3498280,3300418,3420294,2124549,2454956,2627463,2295297
55789,1359517,3499458,3299475,3418520,2127622,2460321,2624541,2300760
56054,1363027,3501449,3303760,3420090,2140514,2468567,2614122,2287005
56168,1368378,3498906,3302257,3416744,2139962,2467734,2609094,2288681
56283,1369387,3497928,3305969,3415329,2141674,2471348,2608820,2299006
56397,1370311,3495957,3309262,3413871,2141557,2476571,2611476,2305275
56511,1373337,3494020,3309757,3413430,2141266,2482763,2615484,2305721
56627,1378086,3492722,3310714,3412962,2142374,2488063,2616645,2301388
56746,1386623,3490864,3310636,3411940,2144142,2491585,2617759,2295923
56865,1391137,3491086,3312016,3411810,2144326,2495973,2619791,2287685
56985,1390316,3490268,3311777,3412870,2145280,2500322,2624544,2278768
57103,1384506,3490924,3313914,3414049,2146425,2501070,2629112,2270561
57226,1378667,3491218,3314637,3415577,2147409,2504055,2633397,2263646
57343,1380353,3490956,3313045,3416208,2150989,2508657,2636579,2259344
57520,1371300,3489645,3306938,3417305,2151965,2515227,2640751,2257245
57643,1375324,3491467,3306455,3418303,2150587,2518612,2641216,2257671
57763,1381297,3491876,3304912,3419349,2150423,2520502,2642725,2260821
58032,1376903,3496364,3305200,3422448,2157057,2518646,2649702,2273352
58152,1383982,3496670,3302840,3421299,2160354,2517012,2649470,2278480
58277,1374245,3495121,3301310,3420993,2163663,2517535,2645221,2285113
58399,1379861,3493719,3300571,3420217,2166446,2516193,2639675,2283421
58521,1378645,3490459,3300700,3418833,2169062,2514528,2635696,2275440
58650,1372368,3488832,3300641,3418203,2164988,2511349,2633356,2268377
58775,1368196,3489727,3301370,3421836,2163609,2511268,2634459,2268971
58897,1373656,3491751,3301974,3427833,2168918,2510441,2633939,2269530
59021,1369679,3493091,3302634,3435082,2172555,2514903,2634348,2266814
59146,1370775,3494687,3303467,3438851,2166276,2522085,2632983,2262355
59329,1366532,3493994,3302580,3434941,2162092,2531304,2636598,2254645
59454,1371241,3496225,3304512,3430467,2156549,2535674,2643963,2257492
