time in ms,raw 1,raw 2,raw 3,raw 4,raw 5,raw 6,raw 7,raw 8
157620,8388607,7277150,6868719,7136878,4539412,4273470,3062291,4762767
157753,8388607,7276303,6870522,7136902,4542320,4272437,3057248,4761842
157886,8388607,7277373,6870250,7136711,4539998,4270892,3059891,4760126
158019,8388607,7276801,6866316,7135957,4538179,4271214,3062234,4761943
158153,8388607,7275752,6868707,7135108,4540492,4270561,3068317,4760999
158286,8388607,7276272,6867217,7136306,4540914,4269877,3070806,4761677
158419,8388607,7276629,6867010,7136658,4539839,4272374,3068835,4762206
158553,8388607,7274288,6869701,7136284,4541241,4269811,3076107,4762646
158696,8388607,7275150,6868220,7138560,4539352,4272157,3075167,4763164
158829,8388607,7276546,6869329,7137616,4540176,4269337,3072291,4760984
159022,8388607,7278038,6868544,7139285,4539149,4272751,3064878,4764500
159156,8388607,7276524,6868868,7137770,4538900,4272022,3074866,4763470
159289,8388607,7277145,6871415,7135919,4541008,4271437,3065217,4763656
159422,8388607,7278545,6868330,7138639,4539948,4274804,3068596,4765934
159556,8388607,7276097,6870445,7135035,4538541,4272198,3072925,4763590
159689,8388607,7274794,6868517,7134080,4540263,4271725,3076165,4764095
159822,8388607,7278816,6865040,7138745,4539809,4274789,3082453,4765683
159965,8388607,7277570,6867983,7138624,4538300,4272727,3079352,4764388
160109,8388607,7274674,6868699,7138567,4541842,4272660,3074317,4765194
160252,8388607,7274043,6871048,7140291,4540815,4271428,3070294,4765883
160405,8388607,7276355,6869492,7141288,4540866,4274330,3067993,4765107
160538,8388607,7276218,6869678,7141284,4538387,4273009,3065143,4764824
160732,8388607,7274414,6872099,7140165,4540764,4270637,3061861,4764068
160875,8388607,7274557,6870871,7141432,4540375,4272633,3054977,4763907
161018,8388607,7274920,6868448,7139379,4539301,4273765,3052525,4765583
161152,8388607,7274147,6869382,7137458,4541819,4270506,3055555,4763444
161295,8388607,7275940,6870545,7138770,4540388,4271925,3052502,4764304
161448,8388607,7276224,6870540,7138071,4540664,4270407,3057995,4765465
161591,8388607,7275117,6869142,7136126,4541347,4268985,3066404,4763612
161735,8388607,7276403,6866211,7138040,4541176,4270288,3071283,4763973
161878,8388607,7278696,6866719,7140069,4540660,4271950,3071334,4764200
162021,8388607,7278365,6866890,7140179,4539368,4273301,3073682,4765747
162195,8388607,7275582,6867811,7135651,4539264,4269620,3071976,4761912
162318,8388607,7276491,6867447,7140267,4539745,4272354,3076183,4763035
162501,8388607,7278447,6868924,7141322,4537435,4271915,3070614,4765631
162624,8388607,7278926,6868663,7139977,4538818,4271036,3069717,4763794
162748,8388607,7277621,6868900,7137726,4538674,4270247,3068825,4760939
162871,8388607,7275642,6871937,7137414,4538872,4270243,3073665,4762579
162994,8388607,7276837,6871809,7137937,4539331,4270296,3064381,4763561
163117,8388607,7275773,6867676,7138968,4538557,4270943,3069510,4763398
163241,8388607,7279015,6867610,7140890,4538287,4273441,3073679,4764885
163364,8388607,7279846,6864375,7138087,4539465,4271961,3067917,4763754
163487,8388607,7277375,6868114,7136244,4540620,4268401,3065112,4760076
163610,8388607,7276160,6869769,7135537,4540647,4268454,3064289,4759101
163744,8388607,7279190,6864719,7140694,4538614,4271773,3063914,4763369
163867,8388607,7277741,6868125,7139550,4540866,4271968,3072542,4764030
164060,8388607,7278136,6865915,7142956,4540450,4273922,3074253,4763871
164193,8388607,7276642,6867888,7140359,4541391,4270296,3077228,4761654
164327,8388607,7278418,6868298,7141507,4541766,4272185,3074252,4762683
164450,8388607,7275860,6867689,7140251,4543276,4270523,3068188,4762669
164583,8388607,7278311,6864599,7141712,4540795,4273060,3065002,4761746
164716,8388607,7277264,6868927,7140052,4540430,4269506,3056607,4762812
164850,8388607,7277246,6869828,7139252,4540107,4269669,3054360,4761113
164973,8388607,7275843,6869755,7138991,4538760,4268144,3047612,4761784
165106,8388607,7276950,6867625,7140568,4537715,4269372,3043697,4762283
165239,8388607,7277920,6867032,7140841,4539003,4269701,3040216,4763066
165373,8388607,7276229,6869354,7138728,4539338,4269303,3042086,4761457
165506,8388607,7276884,6866396,7138923,4536721,4269188,3041601,4758740
165689,8388607,7276392,6869532,7140572,4539494,4267948,3040968,4761998
165822,8388607,7277229,6867683,7141524,4540245,4271475,3042236,4762746
165956,8388607,7275963,6869539,7136901,4539849,4268207,3044405,4761647
166089,8388607,7276288,6868164,7138324,4539978,4267330,3051221,4761364
166222,8388607,7276537,6863851,7140169,4538173,4270322,3062074,4764403
166355,8388607,7273007,6866489,7137820,4538918,4268521,3063127,4763041
166489,8388607,7275043,6865302,7137923,4539715,4266174,3064814,4762307
166622,8388607,7277308,6865669,7139263,4538423,4269323,3067055,4763289
166755,8388607,7274860,6869562,7137496,4541933,4268469,3069916,4763002
166888,8388607,7276099,6867768,7138865,4541824,4269095,3071315,4761022
167022,8388607,7277384,6868932,7141417,4541560,4271504,3076322,4763932
167155,8388607,7273640,6869904,7137522,4543640,4269935,3074257,4760553
167348,8388607,7276564,6865525,7137301,4543132,4268678,3063062,4762439
167481,8388607,7277970,6865885,7137931,4540822,4271202,3068399,4763159
167615,8388607,7274084,6866173,7134969,4541607,4268209,3067548,4760135
167758,8388607,7274975,6865109,7135467,4540540,4270748,3063117,4760645
167891,8388607,7273883,6863907,7135218,4539695,4267364,3055364,4760116
168025,8388607,7275564,6862420,7137319,4537780,4268685,3051889,4761678
168168,8388607,7275176,6866735,7137696,4539880,4268288,3053279,4760325
168311,8388607,7274503,6867906,7137394,4540191,4265317,3055602,4760543
168455,8388607,7272763,6867119,7134773,4537875,4265294,3057433,4760983
168598,8388607,7274064,6865936,7138926,4537323,4267704,3053033,4763001
168731,8388607,7272401,6863578,7136380,4535585,4266633,3054909,4760690
168874,8388607,7273344,6866595,7136955,4534522,4265665,3057403,4760500
169078,8388607,7274171,6868197,7137634,4533842,4266466,3064512,4761177
169221,8388607,7275078,6867312,7142150,4536318,4269092,3063739,4759094
169364,8388607,7276129,6866222,7142077,4535722,4270387,3071171,4761194
169507,8388607,7276466,6866916,7139691,4538303,4269931,3078511,4760064
169651,8388607,7274874,6869260,7137732,4539518,4268546,3076839,4759831
169794,8388607,7274545,6870137,7137194,4537989,4269518,3070131,4760364
169937,8388607,7274203,6868946,7138711,4539492,4270024,3061874,4756780
170120,8388607,7273792,6865692,7137884,4537411,4268223,3060187,4755310
170244,8388607,7276303,6867099,7141247,4536869,4268444,3060544,4756527
170367,8388607,7277306,6867487,7138345,4537677,4266457,3056392,4756164
170490,8388607,7274512,6868220,7138802,4538286,4268070,3056174,4757639
170613,8388607,7273032,6868745,7136009,4538607,4265410,3057009,4757639
170797,8388607,7274411,6869289,7136338,4539381,4268619,3062024,4755778
170920,8388607,7273165,6867265,7137207,4538537,4268400,3057117,4756277
171043,8388607,7273829,6863631,7136737,4537736,4268667,3052888,4754971
171166,8388607,7273668,6861514,7135984,4534603,4263722,3060895,4754110
171290,8388607,7273721,6863713,7135296,4535957,4263694,3059037,4755011
171413,8388607,7270810,6864032,7134403,4536723,4263012,3054348,4753820
171536,8388607,7271430,6864334,7136728,4535629,4265860,3054968,4756540
171669,8388607,7273145,6862208,7136823,4534227,4264223,3058851,4756086
171793,8388607,7272849,6863654,7134089,4535885,4265661,3060252,4758608
171916,8388607,7270899,6863295,7134133,4535298,4266080,3056922,4760537
172049,8388607,7272741,6862050,7134478,4533968,4265583,3044353,4759336
172172,8388607,7271214,6864876,7132939,4536649,4265427,3043087,4759269
172365,8388607,7274792,6865380,7135360,4536549,4266974,3053700,4761294
172499,8388607,7272311,6864169,7135274,4539747,4266664,3053276,4760548
172622,8388607,7274338,6863321,7134604,4537175,4266186,3047807,4758059
172745,8388607,7274988,6865279,7136967,4537155,4264992,3041376,4757459
172869,8388607,7273445,6865829,7137029,4537295,4265340,3050037,4757801
172992,8388607,7273115,6867141,7134155,4538175,4264416,3056530,4757193
173125,8388607,7275982,6864796,7136126,4536254,4267521,3061571,4759382
173258,8388607,7273759,6867889,7137327,4539079,4267849,3066260,4759913
173392,8388607,7274047,6865904,7135961,4538717,4265029,3065682,4759470
173525,8388607,7274540,6864336,7137599,4536717,4267524,3059174,4760055
173658,8388607,7272036,6866906,7136348,4536007,4267046,3056474,4758900
173791,8388607,7272478,6865647,7135584,4536638,4265189,3059208,4755370
173995,8388607,7272741,6866680,7135868,4536293,4264461,3062754,4755439
174128,8388607,7274457,6863071,7136454,4533412,4265411,3060886,4755524
174261,8388607,7273098,6863674,7138386,4534608,4265885,3055471,4756013
174404,8388607,7273467,6863794,7137641,4533403,4265670,3064479,4754890
174538,8388607,7270892,6865682,7135974,4533468,4264345,3057939,4755769
174671,8388607,7270216,6864405,7135280,4535155,4264298,3051956,4754789
174804,8388607,7272751,6862997,7136631,4532494,4264308,3049936,4753999
174947,8388607,7270962,6860153,7134665,4531881,4263305,3043635,4753912
175081,8388607,7270004,6860882,7134378,4531570,4263247,3038202,4750380
175214,8388607,7268394,6862937,7133722,4535768,4261199,3037835,4750378
175347,8388607,7269955,6858104,7133155,4531950,4263767,3032583,4749254
175481,8388607,7269776,6860944,7133227,4532486,4262521,3033368,4750542
175684,8388607,7271874,6861647,7136538,4533465,4265357,3036976,4753366
175827,8388607,7271963,6862254,7135849,4532313,4264013,3031862,4749008
175960,8388607,7270014,6861989,7133535,4532044,4264002,3033894,4749029
176103,8388607,7269471,6859503,7135714,4532533,4265186,3039320,4748806
176247,8388607,7270948,6858426,7135519,4531882,4262884,3036357,4745964
176390,8388607,7271731,6859130,7134201,4532981,4261265,3033885,4746866
176523,8388607,7269758,6859524,7133514,4530568,4260861,3024950,4744304
176666,8388607,7269796,6859633,7132861,4530011,4263374,3019988,4746107
176800,8388607,7270166,6863094,7133245,4529907,4263213,3021988,4748754
176933,8388607,7269885,6864572,7132451,4531217,4261936,3025420,4748873
177076,8388607,7267549,6862859,7132487,4532682,4261625,3025107,4750301
177219,8388607,7269414,6862858,7132314,4531418,4264252,3028236,4751425
177423,8388607,7269610,6861761,7132164,4530780,4265716,3015139,4754484
177566,8388607,7271110,6861432,7131726,4531180,4264579,3009725,4752216
177709,8388607,7269251,6860363,7129017,4533159,4262550,3006449,4750708
177853,8388607,7267570,6860720,7128059,4535642,4261267,3001735,4749649
177996,8388607,7269266,6864027,7128088,4535451,4260396,3001770,4749456
178179,8388607,7268113,6862537,7130262,4534126,4259636,3001148,4751723
178303,8388607,7269691,6860846,7131491,4532232,4261904,3004160,4752542
178426,8388607,7267774,6857914,7130528,4529066,4262326,3012780,4752593
178549,8388607,7269359,6859095,7130416,4529197,4260477,3013551,4753959
178682,8388607,7268327,6859074,7129524,4527882,4263960,3013144,4754507
178806,8388607,7269540,6858516,7130049,4527240,4264000,3012473,4754132
178929,8388607,7269733,6859647,7129615,4528969,4263492,3015757,4752514
179112,8388607,7268781,6861820,7129765,4531107,4262840,3011879,4751988
179235,8388607,7269022,6863268,7127441,4530408,4261258,3014401,4749861
179359,8388607,7268203,6863106,7132295,4530935,4263416,3016810,4748471
179482,8388607,7269606,6860625,7133271,4528705,4264415,3018170,4749348
179605,8388607,7270369,6859713,7134650,4529005,4262854,3019805,4748944
179739,8388607,7269051,6862348,7133765,4532551,4263015,3025405,4751916
179872,8388607,7270104,6860467,7132083,4532749,4261440,3019827,4748878
179995,8388607,7268598,6860317,7131384,4533278,4259794,3024053,4747893
180128,8388607,7271380,6861611,7134475,4532052,4261636,3029366,4747943
180262,8388607,7269244,6860638,7130047,4529478,4261810,3031311,4749527
180395,8388607,7268292,6861540,7129182,4530935,4261086,3041082,4748953
180518,8388607,7267806,6862251,7131150,4530786,4260351,3041158,4750186
180711,8388607,7269891,6862786,7133949,4531099,4262424,3042332,4750909
180855,8388607,7267721,6860940,7132655,4530426,4260820,3034954,4749962
180988,8388607,7271112,6859745,7135370,4529164,4263776,3032178,4752222
181121,8388607,7270361,6861696,7133362,4530050,4261923,3027952,4751539
181254,8388607,7268476,6861188,7129233,4530030,4258732,3023226,4747098
181398,8388607,7270262,6864168,7130651,4532425,4261375,3025155,4746112
181531,8388607,7270837,6861509,7130864,4530999,4261050,3031720,4744666
181664,8388607,7270475,6860726,7131247,4529770,4262238,3027000,4746584
181797,8388607,7269185,6864489,7130153,4531321,4260454,3027023,4746541
181931,8388607,7270453,6860194,7131750,4532006,4262089,3024937,4747754
182064,8388607,7271741,6861067,7133479,4528739,4263466,3031375,4750626
182197,8388607,7268900,6862856,7132085,4529281,4262599,3028125,4748323
182390,8388607,7272093,6861944,7133965,4528664,4262578,3037092,4748101
182524,8388607,7271668,6859598,7134043,4529210,4262206,3032772,4749484
182657,8388607,7270080,6861777,7132464,4532923,4261570,3025897,4747996
182790,8388607,7271869,6859881,7131969,4530790,4261651,3020925,4749700
182924,8388607,7270279,6859872,7132352,4528941,4263020,3015597,4751805
183057,8388607,7268998,6862692,7130564,4529811,4259579,3015168,4748441
183190,8388607,7271146,6860424,7131251,4529088,4262167,3015047,4747710
183323,8388607,7270994,6861235,7133479,4528091,4262517,3021812,4748009
183457,8388607,7268520,6862563,7130099,4529832,4261369,3032734,4746472
183600,8388607,7268974,6861472,7131764,4529630,4261270,3022127,4746995
183733,8388607,7269600,6862428,7130555,4529164,4260610,3025332,4748197
183877,8388607,7268748,6861719,7129185,4529266,4261407,3022254,4749046
184080,8388607,7271074,6864021,7131842,4529122,4262924,3032340,4747001
184223,8388607,7271701,6862680,7132160,4527278,4261711,3030169,4748099
184356,8388607,7269888,6863790,7129580,4527463,4260482,3036445,4747637
184500,8388607,7269419,6863513,7132174,4529866,4262745,3037189,4747886
184643,8388607,7271287,6861673,7134131,4530432,4263163,3035832,4748365
184786,8388607,7271826,6861190,7135401,4531341,4264462,3033911,4751150
184930,8388607,7271457,6860895,7133693,4529746,4262766,3043138,4748633
185073,8388607,7271647,6863725,7134571,4530887,4263612,3042157,4748743
185226,8388607,7271206,6861140,7135299,4528423,4263550,3035251,4749565
185369,8388607,7272974,6861696,7136741,4529111,4262471,3032608,4749457
185513,8388607,7270811,6861977,7133137,4530476,4260338,3029988,4746046
185656,8388607,7271127,6864142,7131519,4532569,4260180,3027268,4744877
185859,8388607,7270266,6864657,7131957,4533934,4262733,3029918,4750937
186002,8388607,7270993,6861904,7132265,4529967,4263743,3034916,4751158
186186,8388607,7271209,6859376,7133159,4529332,4262819,3033801,4748388
186309,8388607,7273010,6861026,7135640,4531569,4264102,3037708,4748265
186432,8388607,7272470,6861532,7132621,4532721,4261841,3035537,4747056
186556,8388607,7271380,6864119,7132221,4532442,4260374,3036408,4748547
186679,8388607,7270110,6864000,7131077,4533521,4263349,3030350,4750835
186802,8388607,7270727,6863253,7133701,4532452,4262759,3027643,4751964
186925,8388607,7272220,6862499,7134460,4531339,4263796,3025379,4751980
187049,8388607,7272262,6861460,7134588,4534562,4265105,3033190,4750767
187172,8388607,7273028,6864365,7132974,4534242,4262585,3035225,4749560
187295,8388607,7270491,6862779,7129958,4531463,4260892,3036967,4749726
187478,8388607,7270551,6863575,7129556,4530102,4261802,3033919,4750247
187612,8388607,7273042,6862178,7129407,4530278,4263200,3025010,4749345
187745,8388607,7273512,6862996,7132069,4529907,4265093,3019597,4748231
187868,8388607,7273197,6861490,7130856,4528138,4264179,3021181,4748978
188001,8388607,7271944,6864478,7131629,4531114,4263852,3021520,4750871
188125,8388607,7273305,6863104,7131007,4528193,4262902,3021411,4747865
188258,8388607,7272159,6866548,7129939,4531910,4262788,3022465,4748550
188391,8388607,7274015,6864103,7131108,4530438,4262100,3020537,4749166
188524,8388607,7273391,6863378,7131358,4530840,4263834,3018576,4748100
188658,8388607,7270850,6865406,7129082,4531696,4261800,3020565,4748609
188781,8388607,7273233,6866861,7130399,4531190,4263059,3018899,4749700
188914,8388607,7273573,6866063,7129779,4531928,4262747,3024367,4751287
189097,8388607,7275609,6867958,7127423,4532351,4263491,3031055,4752760
189231,8388607,7275584,6864282,7129086,4533489,4265180,3037479,4752678
189364,8388607,7274462,6864841,7129314,4532229,4264896,3045088,4754863
189497,8388607,7272947,6864549,7128004,4536012,4262848,3045626,4753366
189631,8388607,7275945,6861631,7132227,4534880,4264244,3040666,4753070
189764,8388607,7274671,6864301,7132637,4533272,4262083,3033838,4752747
189897,8388607,7273311,6865267,7134341,4535615,4261815,3030274,4749179
190030,8388607,7276178,6863543,7137877,4535837,4262526,3030647,4751906
190164,8388607,7275881,6865521,7137223,4535581,4263339,3030873,4750348
190297,8388607,7275220,6867521,7133698,4536071,4262895,3032297,4750501
